,0
17694,Nucleus of the lateral olfactory tract
17695,Olfactory areas
17696,Olfactory areas
17697,Olfactory areas
17698,Olfactory areas
17699,Olfactory areas
17700,Olfactory areas
17701,Olfactory areas
17702,Olfactory areas
17703,Olfactory areas
17704,Cerebrum
17705,Cerebrum
17706,Cerebrum
17707,Cerebrum
17708,Cerebrum
17709,Cerebrum
17710,Cerebrum
17711,Cerebrum
17712,Cerebrum
17713,Cerebrum
17714,Cerebrum
17715,Cerebrum
17716,Olfactory areas
17717,Olfactory tubercle 
17718,Septofimbrial nucleus 
17719,Septofimbrial nucleus 
17720,Dorsal part of the lateral geniculate complex
17721,Dorsal part of the lateral geniculate complex
17722,Parabrachial nucleus
17723,Parabrachial nucleus
17724,Parabrachial nucleus
17725,Central linear nucleus raph�
17726,Central linear nucleus raph�
17727,Central linear nucleus raph�
17728,Central linear nucleus raph�
17729,Central linear nucleus raph�
17730,Central linear nucleus raph�
17731,Central linear nucleus raph�
17732,Central linear nucleus raph�
17733,Central linear nucleus raph�
17734,Central linear nucleus raph�
17735,Pons
17736,Supragenual nucleus
17737,Cuneiform nucleus
17738,Primary auditory area
17739,Primary auditory area
17740,Primary auditory area
17741,Primary auditory area
17742,Primary auditory area
17743,Primary auditory area
17744,Primary auditory area
17745,Primary auditory area
17746,Primary auditory area
17747,Primary auditory area
17748,Primary auditory area
17749,Primary auditory area
17750,Nucleus of the lateral olfactory tract
17751,Nucleus of the lateral olfactory tract
17752,Nucleus of the lateral olfactory tract
17753,Nucleus of the lateral olfactory tract
17754,Nucleus of the lateral olfactory tract
17755,Nucleus of the lateral olfactory tract
17756,Nucleus of the lateral olfactory tract
17757,Piriform area
17758,Nucleus of the lateral olfactory tract
17759,Nucleus of the lateral olfactory tract
17760,Olfactory areas
17761,Olfactory areas
17762,Olfactory areas
17763,Olfactory areas
17764,Olfactory areas
17765,Olfactory areas
17766,Olfactory areas
17767,Olfactory areas
17768,Cerebrum
17769,Cerebrum
17770,Cerebrum
17771,Substantia innominata
17772,Substantia innominata
17773,Substantia innominata
17774,Pallidum_ ventral region
17775,Cerebrum
17776,Cerebrum
17777,Cerebrum
17778,Cerebrum
17779,Paracentral nucleus
17780,Perireunensis nucleus
17781,Perireunensis nucleus
17782,Perireunensis nucleus
17783,Dorsal part of the lateral geniculate complex
17784,Dorsal part of the lateral geniculate complex
17785,Dorsal part of the lateral geniculate complex
17786,Parabrachial nucleus
17787,Parabrachial nucleus
17788,Parabrachial nucleus
17789,Central linear nucleus raph�
17790,Central linear nucleus raph�
17791,Central linear nucleus raph�
17792,Central linear nucleus raph�
17793,Central linear nucleus raph�
17794,Central linear nucleus raph�
17795,Central linear nucleus raph�
17796,Central linear nucleus raph�
17797,Central linear nucleus raph�
17798,Midbrain raph� nuclei
17799,Midbrain raph� nuclei
17800,Supragenual nucleus
17801,Central lateral nucleus of the thalamus
17802,Primary auditory area
17803,Primary auditory area
17804,Primary auditory area
17805,Agranular insular area_ dorsal part
17806,Primary auditory area
17807,Primary auditory area
17808,Primary auditory area
17809,Agranular insular area_ dorsal part
17810,Primary auditory area
17811,Primary auditory area
17812,Primary auditory area
17813,Primary auditory area
17814,Nucleus of the lateral olfactory tract
17815,Nucleus of the lateral olfactory tract
17816,Nucleus of the lateral olfactory tract
17817,Nucleus of the lateral olfactory tract
17818,Nucleus of the lateral olfactory tract
17819,Nucleus of the lateral olfactory tract
17820,Nucleus of the lateral olfactory tract
17821,Nucleus of the lateral olfactory tract
17822,Piriform-amygdalar area
17823,Piriform-amygdalar area
17824,Olfactory areas
17825,Olfactory areas
17826,Olfactory areas
17827,Olfactory areas
17828,Olfactory areas
17829,Olfactory areas
17830,Olfactory areas
17831,Olfactory areas
17832,Cerebrum
17833,Substantia innominata
17834,Substantia innominata
17835,Substantia innominata
17836,Substantia innominata
17837,Substantia innominata
17838,Substantia innominata
17839,Pallidum_ ventral region
17840,Cerebrum
17841,Cerebrum
17842,Lateral habenula
17843,Epithalamus
17844,Perireunensis nucleus
17845,Perireunensis nucleus
17846,Hypothalamus
17847,Hypothalamus
17848,Hypothalamus
17849,Dorsal part of the lateral geniculate complex
17850,Parafascicular nucleus
17851,Parabrachial nucleus
17852,Parabrachial nucleus
17853,Central linear nucleus raph�
17854,Central linear nucleus raph�
17855,Central linear nucleus raph�
17856,Central linear nucleus raph�
17857,Central linear nucleus raph�
17858,Midbrain raph� nuclei
17859,Midbrain raph� nuclei
17860,Central linear nucleus raph�
17861,Central linear nucleus raph�
17862,Central linear nucleus raph�
17863,Cuneiform nucleus
17864,Supragenual nucleus
17865,Cochlear nuclei 
17866,Primary auditory area
17867,Primary auditory area
17868,Agranular insular area_ dorsal part
17869,Agranular insular area_ dorsal part
17870,Agranular insular area_ dorsal part
17871,Ventral auditory area
17872,Ventral auditory area
17873,Ventral auditory area
17874,Agranular insular area_ dorsal part
17875,Primary auditory area
17876,Primary auditory area
17877,Primary auditory area
17878,Nucleus of the lateral olfactory tract
17879,Nucleus of the lateral olfactory tract
17880,Nucleus of the lateral olfactory tract
17881,Nucleus of the lateral olfactory tract
17882,Nucleus of the lateral olfactory tract
17883,Nucleus of the lateral olfactory tract
17884,Nucleus of the lateral olfactory tract
17885,Nucleus of the lateral olfactory tract
17886,Nucleus of the lateral olfactory tract
17887,Piriform area
17888,Piriform area
17889,Olfactory areas
17890,Olfactory areas
17891,Olfactory areas
17892,Olfactory areas
17893,Olfactory areas
17894,Olfactory areas
17895,Olfactory areas
17896,Substantia innominata
17897,Substantia innominata
17898,Substantia innominata
17899,Substantia innominata
17900,Substantia innominata
17901,Substantia innominata
17902,Substantia innominata
17903,Pallidum_ ventral region
17904,Cerebrum
17905,Medial group of the dorsal thalamus
17906,Medial group of the dorsal thalamus
17907,Medial group of the dorsal thalamus
17908,Perireunensis nucleus
17909,Parafascicular nucleus
17910,Hypothalamus
17911,Hypothalamus
17912,Hypothalamus
17913,Geniculate group_ dorsal thalamus
17914,Geniculate group_ dorsal thalamus
17915,Parabrachial nucleus
17916,Parabrachial nucleus
17917,Central linear nucleus raph�
17918,Central linear nucleus raph�
17919,Central linear nucleus raph�
17920,Central linear nucleus raph�
17921,Cuneiform nucleus
17922,Cuneiform nucleus
17923,Cuneiform nucleus
17924,Cuneiform nucleus
17925,Midbrain raph� nuclei
17926,Cuneiform nucleus
17927,Supragenual nucleus
17928,Cochlear nuclei 
17929,Cochlear nuclei 
17930,Cochlear nuclei 
17931,Agranular insular area_ dorsal part
17932,Agranular insular area_ dorsal part
17933,Agranular insular area_ dorsal part
17934,Ventral auditory area
17935,Ventral auditory area
17936,Ventral auditory area
17937,Primary auditory area
17938,Primary auditory area
17939,Primary auditory area
17940,Primary auditory area
17941,Primary auditory area
17942,Nucleus of the lateral olfactory tract
17943,Nucleus of the lateral olfactory tract
17944,Nucleus of the lateral olfactory tract
17945,Nucleus of the lateral olfactory tract
17946,Nucleus of the lateral olfactory tract
17947,Nucleus of the lateral olfactory tract
17948,Nucleus of the lateral olfactory tract
17949,Nucleus of the lateral olfactory tract
17950,Nucleus of the lateral olfactory tract
17951,Cortical amygdalar area
17952,Cortical amygdalar area
17953,Cortical amygdalar area
17954,Piriform area
17955,Olfactory areas
17956,Olfactory areas
17957,Olfactory areas
17958,Olfactory areas
17959,Olfactory areas
17960,Substantia innominata
17961,Substantia innominata
17962,Substantia innominata
17963,Substantia innominata
17964,Substantia innominata
17965,Substantia innominata
17966,Substantia innominata
17967,Pallidum_ ventral region
17968,Cerebrum
17969,Medial group of the dorsal thalamus
17970,Medial group of the dorsal thalamus
17971,Medial group of the dorsal thalamus
17972,Medial group of the dorsal thalamus
17973,Hypothalamus
17974,Paraventricular hypothalamic nucleus
17975,Hypothalamus
17976,Hypothalamus
17977,Geniculate group_ dorsal thalamus
17978,Geniculate group_ dorsal thalamus
17979,Pons_ motor related
17980,Nucleus of the lateral lemniscus
17981,Midbrain raph� nuclei
17982,Cuneiform nucleus
17983,Cuneiform nucleus
17984,Cuneiform nucleus
17985,Cuneiform nucleus
17986,Cuneiform nucleus
17987,Cuneiform nucleus
17988,Cuneiform nucleus
17989,Cuneiform nucleus
17990,Cuneiform nucleus
17991,Supragenual nucleus
17992,Cochlear nuclei 
17993,Cochlear nuclei 
17994,Cochlear nuclei 
17995,Sublaterodorsal nucleus
17996,Anterior cingulate area
17997,Ventral auditory area
17998,Agranular insular area_ dorsal part
17999,Ventral auditory area
18000,Dorsal auditory area
18001,Primary auditory area
18002,Primary auditory area
18003,Primary auditory area
18004,Primary auditory area
18005,Primary auditory area
18006,Nucleus of the lateral olfactory tract
18007,Nucleus of the lateral olfactory tract
18008,Nucleus of the lateral olfactory tract
18009,Nucleus of the lateral olfactory tract
18010,Nucleus of the lateral olfactory tract
18011,Nucleus of the lateral olfactory tract
18012,Nucleus of the lateral olfactory tract
18013,Nucleus of the lateral olfactory tract
18014,Nucleus of the lateral olfactory tract
18015,Piriform area
18016,Cortical amygdalar area
18017,Cortical amygdalar area
18018,Piriform area
18019,Hippocampal formation
18020,Olfactory areas
18021,Olfactory areas
18022,Olfactory areas
18023,Olfactory areas
18024,Substantia innominata
18025,Substantia innominata
18026,Substantia innominata
18027,Substantia innominata
18028,Substantia innominata
18029,Substantia innominata
18030,Substantia innominata
18031,Pallidum_ ventral region
18032,Cerebrum
18033,Medial group of the dorsal thalamus
18034,Medial group of the dorsal thalamus
18035,Medial group of the dorsal thalamus
18036,Paracentral nucleus
18037,Paraventricular hypothalamic nucleus
18038,Paraventricular hypothalamic nucleus
18039,Parafascicular nucleus
18040,Ventral posterior complex of the thalamus
18041,Ventral posterior complex of the thalamus
18042,Ventral posterior complex of the thalamus
18043,Cuneiform nucleus
18044,Cuneiform nucleus
18045,Cuneiform nucleus
18046,Cuneiform nucleus
18047,Cuneiform nucleus
18048,Cuneiform nucleus
18049,Cuneiform nucleus
18050,Cuneiform nucleus
18051,Cuneiform nucleus
18052,Cuneiform nucleus
18053,Cuneiform nucleus
18054,Supragenual nucleus
18055,Cochlear nuclei 
18056,Cochlear nuclei 
18057,Cochlear nuclei 
18058,Cochlear nuclei 
18059,Lateral vestibular nucleus
18060,Anterior cingulate area
18061,Agranular insular area_ dorsal part
18062,Agranular insular area_ dorsal part
18063,Primary auditory area
18064,Primary auditory area
18065,Primary auditory area
18066,Primary auditory area
18067,Primary auditory area
18068,Primary auditory area
18069,Primary auditory area
18070,Nucleus of the lateral olfactory tract
18071,Nucleus of the lateral olfactory tract
18072,Nucleus of the lateral olfactory tract
18073,Nucleus of the lateral olfactory tract
18074,Nucleus of the lateral olfactory tract
18075,Nucleus of the lateral olfactory tract
18076,Nucleus of the lateral olfactory tract
18077,Nucleus of the lateral olfactory tract
18078,Nucleus of the lateral olfactory tract
18079,Piriform area
18080,Cortical amygdalar area
18081,Cortical amygdalar area
18082,Piriform area
18083,Hippocampal formation
18084,Piriform area
18085,Olfactory areas
18086,Olfactory areas
18087,Cortical plate
18088,Substantia innominata
18089,Substantia innominata
18090,Substantia innominata
18091,Substantia innominata
18092,Substantia innominata
18093,Substantia innominata
18094,Pallidum_ ventral region
18095,Geniculate group_ ventral thalamus
18096,Pallidum_ dorsal region
18097,Medial group of the dorsal thalamus
18098,Medial habenula
18099,Paracentral nucleus
18100,Medial habenula
18101,Supramammillary nucleus
18102,Supramammillary nucleus
18103,Supramammillary nucleus
18104,Paracentral nucleus
18105,Geniculate group_ dorsal thalamus
18106,Ventral posterior complex of the thalamus
18107,Cuneiform nucleus
18108,Cuneiform nucleus
18109,Cuneiform nucleus
18110,Cuneiform nucleus
18111,Cuneiform nucleus
18112,Cuneiform nucleus
18113,Cuneiform nucleus
18114,Cuneiform nucleus
18115,Cuneiform nucleus
18116,Cuneiform nucleus
18117,Cuneiform nucleus
18118,Cuneiform nucleus
18119,Cochlear nuclei 
18120,Cochlear nuclei 
18121,Medulla
18122,Medulla
18123,Gustatory areas
18124,Gustatory areas
18125,Gustatory areas
18126,Cerebrum
18127,Cerebrum
18128,Primary auditory area
18129,Primary auditory area
18130,Primary auditory area
18131,Primary auditory area
18132,Primary auditory area
18133,Cerebellum
18134,Nucleus of the lateral olfactory tract
18135,Nucleus of the lateral olfactory tract
18136,Nucleus of the lateral olfactory tract
18137,Nucleus of the lateral olfactory tract
18138,Nucleus of the lateral olfactory tract
18139,Nucleus of the lateral olfactory tract
18140,Nucleus of the lateral olfactory tract
18141,Nucleus of the lateral olfactory tract
18142,Nucleus of the lateral olfactory tract
18143,Nucleus of the lateral olfactory tract
18144,Olfactory areas
18145,Cortical amygdalar area
18146,Piriform area
18147,Piriform area
18148,Piriform area
18149,Olfactory areas
18150,Olfactory areas
18151,Pallidum_ ventral region
18152,Substantia innominata
18153,Substantia innominata
18154,Substantia innominata
18155,Substantia innominata
18156,Substantia innominata
18157,Pallidum_ ventral region
18158,Geniculate group_ ventral thalamus
18159,Geniculate group_ ventral thalamus
18160,Geniculate group_ ventral thalamus
18161,Medial group of the dorsal thalamus
18162,Medial habenula
18163,Supramammillary nucleus
18164,Supramammillary nucleus
18165,Supramammillary nucleus
18166,Supramammillary nucleus
18167,Supramammillary nucleus
18168,Supramammillary nucleus
18169,Parafascicular nucleus
18170,Ventral posterior complex of the thalamus
18171,Cuneiform nucleus
18172,Cuneiform nucleus
18173,Cuneiform nucleus
18174,Cuneiform nucleus
18175,Cuneiform nucleus
18176,Cuneiform nucleus
18177,Cuneiform nucleus
18178,Cuneiform nucleus
18179,Cuneiform nucleus
18180,Superior central nucleus raph�
18181,Superior central nucleus raph�
18182,Cuneiform nucleus
18183,Cochlear nuclei 
18184,Medulla
18185,Medulla_ motor related
18186,Perirhinal area
18187,Gustatory areas
18188,Gustatory areas
18189,Gustatory areas
18190,Anterior cingulate area
18191,Anterior cingulate area
18192,Anterior cingulate area
18193,Anterior cingulate area
18194,Lateral vestibular nucleus
18195,Medulla_ behavioral state related
18196,Lateral vestibular nucleus
18197,Nucleus raph� magnus
18198,Nucleus of the lateral olfactory tract
18199,Nucleus of the lateral olfactory tract
18200,Nucleus of the lateral olfactory tract
18201,Nucleus of the lateral olfactory tract
18202,Nucleus of the lateral olfactory tract
18203,Nucleus of the lateral olfactory tract
18204,Nucleus of the lateral olfactory tract
18205,Nucleus of the lateral olfactory tract
18206,Nucleus of the lateral olfactory tract
18207,Nucleus of the lateral olfactory tract
18208,Piriform area
18209,Cortical amygdalar area
18210,Cortical amygdalar area
18211,Cortical amygdalar area
18212,Piriform area
18213,Olfactory areas
18214,Olfactory areas
18215,Bed nuclei of the stria terminalis 
18216,Bed nuclei of the stria terminalis 
18217,Pallidum_ ventral region
18218,Substantia innominata
18219,Substantia innominata
18220,Pallidum_ ventral region
18221,Geniculate group_ ventral thalamus
